TravelDistance(km);TravelSpeed(m/s);TotalDistance(km);FlightTime;CONV:TakeOffMass(kg);CONV:NeededFuel(l);CONV:Costs(Euro);SERI:TakeOffMass(kg);SERI:NeededFuel(l);SERI:NeededElectricity(Wh);SERI:Costs(Euro);SERI:HybDeg;PARA:TakeOffMass(kg);PARA:NeededFuel(l);PARA:NeededElectricity(Wh);PARA:Costs(Euro);PARA:HybDeg
160.0;70.0;186.403009668481;0:47:15;768.365308111532;19.433677664878058;20.851248807024074;900.031890387;15.52150168969562;20070.132685913624;19.883822289717305;0.4890232590853739;900.019795273;10.55693482762384;32043.3962745;16.484116105338458;0.6976273303966656
160.0;75.0;186.42925339279452;0:44:43;782.6349751909864;20.939704370743282;22.46396849170947;900.008805915;18.869469811033014;15609.4332904;22.75488896573869;0.27992878416546696;899.995919469;12.938317563482693;30784.7890554;18.833992629690197;0.5725740873377024
180.0;20.0;207.45047656793014;2:39:10;756.6800894771574;10.837004038079007;10.447798643191264;835.369787937;13.527199004731756;711.428327895;13.144258311165219;0.20781456988946323;760.123441396;10.911372639172592;5.15221328331;10.52024141057288;0.01157686091138288
180.0;25.0;207.45047656793014;2:09:10;754.4951039991114;8.458767948970944;8.15497567314684;893.774746094;0.0;32510.428109;4.701424934787419;1.0;898.077200482;0.0;32876.7589759;4.7544010772808845;1.0
180.0;30.0;207.45047656793014;1:49:10;753.8988466928014;7.809552599747652;7.529076557402263;872.288982599;0.0;27653.155927;3.999001070206495;1.0;875.398673357;0.0;27814.8812976;4.022388633340925;1.0
180.0;35.0;207.4189840987539;1:34:52;754.0463074872458;7.96953147832149;7.684476435895694;872.394687911;0.0;27670.8259217;4.002163935273016;1.0;875.319754227;0.0;27789.2954573;4.019298750986451;1.0
180.0;40.0;207.45047656793014;1:24:10;754.5577580633014;8.52585810309347;8.219656319084576;881.282617502;0.0;29679.8271775;4.292083730323165;1.0;884.272042039;0.0;29787.7922633;4.307696866660982;1.0
180.0;45.0;207.45047656793014;1:15:50;755.2231901827803;9.24948722190023;8.91729667236649;896.073842807;0.0;33021.4344378;4.77532300490817;1.0;899.257863955;0.0;33129.8533524;4.791001770711993;1.0
180.0;50.0;207.45047656793014;1:09:10;756.4389682341708;10.564231788863253;10.184822868222211;900.00720548;4.197872896155634;30750.5142187;8.494027273131504;0.9378501766132028;900.014328489;4.625452093220853;32155.0775974;9.10936806620143;0.9314481299825308
180.0;55.0;207.40848660902847;1:03:42;758.1022346285257;12.368960813112153;11.927150152180642;900.02874952;7.8588283587423575;28429.5798414;11.69023074528777;0.8552569107406626;899.996001592;6.574263415253729;31883.0109116;10.951061104265705;0.8845924762695635
